asset_id,market_id,acquisition_date,equipment_class,oec
13857,8,9/1/2017,Dirt,"19,300"
13102,8,9/1/2017,Dirt,"19,300"
8633,3,3/1/2017,Dirt,"19,300"
8205,8,3/1/2017,Dirt,"19,300"
13104,8,9/1/2017,Dirt,"19,300"
8203,6877,3/1/2017,Dirt,"19,300"
13101,8,9/1/2017,Dirt,"19,300"
8201,8,3/1/2017,Dirt,"19,300"
8204,8,3/1/2017,Dirt,"19,300"
1475,7669,1/1/2016,Dirt,"18,720"
4356,9,1/1/2016,Aerial,"18,369"
4503,3,1/1/2016,Aerial,"18,369"
4352,5,1/1/2016,Dirt,"18,369"
1231,6877,1/1/2016,Dirt,"18,263"
1847,5,1/1/2016,Dirt,"18,000"
1848,2,1/1/2016,Dirt,"18,000"
4625,4,1/1/2016,Aerial,"17,768"
4626,3,1/1/2016,Aerial,"17,768"
8147,4,3/1/2017,Dirt,"17,607"
8146,4,3/1/2017,Dirt,"17,607"
8173,9,3/1/2017,Dirt,"17,607"
8863,7329,4/1/2017,Dirt,"17,607"
8120,6,3/1/2017,Dirt,"17,607"
8174,7670,3/1/2017,Dirt,"17,607"
8148,4,3/1/2017,Dirt,"17,607"
8865,8,4/1/2017,Dirt,"17,607"
8864,8,4/1/2017,Dirt,"17,607"
7838,3,3/1/2017,Aerial,"17,604"
9772,6877,6/1/2017,Aerial,"17,604"
9775,3,6/1/2017,Aerial,"17,604"
9771,9,6/1/2017,Aerial,"17,604"
7840,3,3/1/2017,Aerial,"17,604"
9773,9,6/1/2017,Aerial,"17,604"
7839,3,3/1/2017,Aerial,"17,604"
7837,3,3/1/2017,Aerial,"17,604"
9774,9,6/1/2017,Aerial,"17,604"
7836,3,3/1/2017,Aerial,"17,604"
3933,5,1/1/2016,Dirt,"17,386"
4361,5,1/1/2016,Dirt,"17,386"
12055,6,8/1/2017,Aerial,"17,317"
12033,5,8/1/2017,Aerial,"17,317"
12035,5,8/1/2017,Aerial,"17,317"
12034,5,8/1/2017,Aerial,"17,317"
11998,2,8/1/2017,Aerial,"17,317"
12037,9,8/1/2017,Aerial,"17,317"
12047,3,8/1/2017,Aerial,"17,317"
12054,6877,8/1/2017,Aerial,"17,317"
12001,1,8/1/2017,Aerial,"17,317"
12031,5,8/1/2017,Aerial,"17,317"
12038,9,8/1/2017,Aerial,"17,317"
12051,6877,8/1/2017,Aerial,"17,317"
12032,5,8/1/2017,Aerial,"17,317"
12050,4,8/1/2017,Aerial,"17,317"
12048,3,8/1/2017,Aerial,"17,317"
12000,10313,8/1/2017,Aerial,"17,317"
12036,9,8/1/2017,Aerial,"17,317"
3031,1,1/1/2016,Aerial,"17,298"
3052,7669,1/1/2016,Aerial,"17,298"
4196,3,1/1/2016,Aerial,"17,082"
4199,5,1/1/2016,Aerial,"17,082"
3109,5,1/1/2016,Aerial,"17,082"
4184,3,1/1/2016,Aerial,"17,082"
3033,3,1/1/2016,Aerial,"17,082"
4185,6877,1/1/2016,Aerial,"17,082"
3053,3,1/1/2016,Aerial,"17,082"
3032,2,1/1/2016,Aerial,"17,082"
4182,6,1/1/2016,Aerial,"17,082"
4195,9,1/1/2016,Aerial,"17,082"
3113,5,1/1/2016,Aerial,"17,082"
3112,5,1/1/2016,Aerial,"17,082"
4198,10313,1/1/2016,Aerial,"17,082"
4183,3,1/1/2016,Aerial,"17,082"
3110,3,1/1/2016,Aerial,"17,082"
4193,3,1/1/2016,Aerial,"17,082"
3034,4,1/1/2016,Aerial,"17,082"
4194,4,1/1/2016,Aerial,"17,082"
12183,7522,8/1/2017,Aerial,"16,846"
12187,6,8/1/2017,Aerial,"16,846"
12184,6,8/1/2017,Aerial,"16,846"
12185,7522,8/1/2017,Aerial,"16,846"
17925,3,11/1/2017,Aerial,"16,655"
17926,3,11/1/2017,Aerial,"16,655"
18155,3,12/1/2017,Aerial,"16,655"
4373,5,1/1/2016,Aerial,"16,571"
3912,9,1/1/2016,Aerial,"16,571"
16441,5,10/1/2017,Dirt,"16,384"
16440,5,10/1/2017,Dirt,"16,384"
900,1,1/1/2016,Aerial,"16,200"
3169,3,1/1/2016,Aerial,"16,193"
3168,3,1/1/2016,Aerial,"16,193"
2117,9,1/1/2016,Aerial,"16,193"
2545,6877,1/1/2016,Aerial,"16,193"
2543,6877,1/1/2016,Aerial,"16,193"
2546,9,1/1/2016,Aerial,"16,193"
2548,9,1/1/2016,Aerial,"16,193"
1877,3,1/1/2016,Aerial,"16,193"
2547,6,1/1/2016,Aerial,"16,193"
16339,3,10/1/2017,Aerial,"16,074"
16214,3,10/1/2017,Aerial,"16,074"
717,3,1/1/2016,Aerial,"15,840"
4378,8606,1/1/2016,Aerial,"15,769"
4377,3,1/1/2016,Aerial,"15,769"
5065,9,1/1/2016,Aerial,"15,769"
4761,3,1/1/2016,Aerial,"15,769"
16285,3,10/1/2017,Dirt,"15,645"
16284,6877,10/1/2017,Dirt,"15,645"
16283,3,10/1/2017,Dirt,"15,645"
1331,1,1/1/2016,Dirt,"15,616"
1270,9,1/1/2016,Dirt,"15,616"
10221,9,6/1/2017,Dirt,"15,415"
7658,4,2/1/2017,Dirt,"15,415"
4190,5,1/1/2016,Dirt,"15,193"
4189,9,1/1/2016,Dirt,"15,193"
4188,5,1/1/2016,Dirt,"15,193"
7675,6877,2/1/2017,Aerial,"15,187"
7646,6877,2/1/2017,Aerial,"15,187"
7603,4,2/1/2017,Aerial,"15,187"
7570,4,2/1/2017,Aerial,"15,187"
7647,6877,2/1/2017,Aerial,"15,187"
7674,9,2/1/2017,Aerial,"15,187"
7673,6,2/1/2017,Aerial,"15,187"
6501,1,1/1/2016,Aerial,"15,120"
6503,2,1/1/2016,Aerial,"15,120"
6009,2,1/1/2016,Aerial,"15,120"
6502,1,1/1/2016,Aerial,"15,120"
6008,1,1/1/2016,Aerial,"15,120"
642,1,1/1/2016,Aerial,"14,940"
8252,4,3/1/2017,Dirt,"14,491"
8249,4,3/1/2017,Dirt,"14,491"
8250,4,3/1/2017,Dirt,"14,491"
10004,8,6/1/2017,Dirt,"14,482"
10001,8,6/1/2017,Dirt,"14,482"
10002,8,6/1/2017,Dirt,"14,482"
9998,8,6/1/2017,Dirt,"14,482"
9996,8,6/1/2017,Dirt,"14,482"
9995,8,6/1/2017,Dirt,"14,482"
10003,10525,6/1/2017,Dirt,"14,482"
9997,7329,6/1/2017,Dirt,"14,482"
9999,8,6/1/2017,Dirt,"14,482"
648,9,1/1/2016,Aerial,"14,447"
10813,7670,7/1/2017,Dirt,"14,435"
10812,6,7/1/2017,Dirt,"14,435"
1409,7669,1/1/2016,Dirt,"14,400"
13949,9,9/1/2017,Dirt,"14,363"
10006,7329,6/1/2017,Dirt,"14,345"
10334,7329,6/1/2017,Dirt,"14,345"
10332,8,6/1/2017,Dirt,"14,345"
10009,8,6/1/2017,Dirt,"14,345"
10668,9,7/1/2017,Dirt,"14,345"
10005,10525,6/1/2017,Dirt,"14,345"
10007,8,6/1/2017,Dirt,"14,345"
10010,8,6/1/2017,Dirt,"14,345"
10336,8,6/1/2017,Dirt,"14,345"
10337,7329,6/1/2017,Dirt,"14,345"
10008,8,6/1/2017,Dirt,"14,345"
10667,9,7/1/2017,Dirt,"14,345"
1831,1,1/1/2016,Dirt,"14,319"
1832,1,1/1/2016,Dirt,"14,319"
10215,9,6/1/2017,Dirt,"14,122"
1328,3,1/1/2016,Aerial,"13,947"
4672,3,1/1/2016,Aerial,"13,947"
5488,3,1/1/2016,Aerial,"13,947"
4115,3,1/1/2016,Aerial,"13,947"
4116,3,1/1/2016,Aerial,"13,947"
5487,3,1/1/2016,Aerial,"13,947"
1327,3,1/1/2016,Aerial,"13,947"
4673,3,1/1/2016,Aerial,"13,947"
4114,3,1/1/2016,Aerial,"13,947"
5486,1,1/1/2016,Aerial,"13,947"
3875,3,1/1/2016,Aerial,"13,947"
3873,1,1/1/2016,Aerial,"13,947"
3872,3,1/1/2016,Aerial,"13,947"
3874,1,1/1/2016,Aerial,"13,947"
13846,8,9/1/2017,Dirt,"13,832"
8194,7329,3/1/2017,Dirt,"13,832"
8196,8632,3/1/2017,Dirt,"13,832"
13853,8,9/1/2017,Dirt,"13,832"
14169,1,9/1/2017,Dirt,"13,832"
8195,8,3/1/2017,Dirt,"13,832"
13847,8,9/1/2017,Dirt,"13,832"
13851,8,9/1/2017,Dirt,"13,832"
8192,8,3/1/2017,Dirt,"13,832"
13849,8,9/1/2017,Dirt,"13,832"
5435,9,1/1/2016,Aerial,"13,755"
5437,9,1/1/2016,Aerial,"13,755"
5418,6,1/1/2016,Aerial,"13,755"
5436,8606,1/1/2016,Aerial,"13,755"
5429,9,1/1/2016,Aerial,"13,755"
5427,5,1/1/2016,Aerial,"13,755"
3871,6,1/1/2016,Aerial,"13,755"
5431,9,1/1/2016,Aerial,"13,755"
5424,9,1/1/2016,Aerial,"13,755"
5432,5,1/1/2016,Aerial,"13,755"
5419,6877,1/1/2016,Aerial,"13,755"
5425,9,1/1/2016,Aerial,"13,755"
5434,5,1/1/2016,Aerial,"13,755"
3936,5,1/1/2016,Dirt,"13,742"
636,1,1/1/2016,Aerial,"13,464"
652,1,1/1/2016,Aerial,"13,464"
6716,7669,1/1/2017,Dirt,"13,370"
6713,7669,1/1/2017,Dirt,"13,370"
6715,2,1/1/2017,Dirt,"13,370"
7528,9,2/1/2017,Dirt,"13,337"
7944,9,3/1/2017,Aerial,"13,086"
8643,4,4/1/2017,Aerial,"13,086"
8221,6,3/1/2017,Aerial,"13,086"
7942,9,3/1/2017,Aerial,"13,086"
13823,3,9/1/2017,Aerial,"13,086"
7940,9,3/1/2017,Aerial,"13,086"
8224,3,3/1/2017,Aerial,"13,086"
13830,3,9/1/2017,Aerial,"13,086"
8640,4,3/1/2017,Aerial,"13,086"
8186,8633,3/1/2017,Aerial,"13,086"
8219,3,3/1/2017,Aerial,"13,086"
8639,4,3/1/2017,Aerial,"13,086"
8220,6,3/1/2017,Aerial,"13,086"
7937,5,3/1/2017,Aerial,"13,086"
8222,3,3/1/2017,Aerial,"13,086"
13822,3,9/1/2017,Aerial,"13,086"
8644,4,3/1/2017,Aerial,"13,086"
8641,4,3/1/2017,Aerial,"13,086"
7938,9,3/1/2017,Aerial,"13,086"
7941,5,3/1/2017,Aerial,"13,086"
8183,8,3/1/2017,Aerial,"13,086"
13828,3,9/1/2017,Aerial,"13,086"
7939,9,3/1/2017,Aerial,"13,086"
8217,6,3/1/2017,Aerial,"13,086"
8638,4,3/1/2017,Aerial,"13,086"
8218,6,3/1/2017,Aerial,"13,086"
8223,3,3/1/2017,Aerial,"13,086"
7943,9,3/1/2017,Aerial,"13,086"
13825,3,9/1/2017,Aerial,"13,086"
13827,3,9/1/2017,Aerial,"13,086"
8189,8633,3/1/2017,Aerial,"13,086"
8642,4,3/1/2017,Aerial,"13,086"
8187,8,3/1/2017,Aerial,"13,086"
13826,3,9/1/2017,Aerial,"13,086"
13824,3,9/1/2017,Aerial,"13,086"
7891,9,3/1/2017,Aerial,"13,086"
7898,6,3/1/2017,Aerial,"13,086"
7897,6877,3/1/2017,Aerial,"13,086"
7893,3,3/1/2017,Aerial,"13,086"
7896,6,3/1/2017,Aerial,"13,086"
7894,5,3/1/2017,Aerial,"13,086"
7892,5,3/1/2017,Aerial,"13,086"
7895,6,3/1/2017,Aerial,"13,086"
4653,9,1/1/2016,Dirt,"13,037"
4654,9,1/1/2016,Dirt,"13,037"
4660,9,1/1/2016,Dirt,"13,037"
4655,5,1/1/2016,Dirt,"13,037"
4659,3,1/1/2016,Dirt,"13,037"
1260,9,1/1/2016,Dirt,"13,037"
4658,5,1/1/2016,Dirt,"13,037"
2073,3,1/1/2016,Aerial,"12,805"
2071,3,1/1/2016,Aerial,"12,805"
2003,3,1/1/2016,Aerial,"12,805"
2077,2,1/1/2016,Aerial,"12,805"
1196,5,1/1/2016,Aerial,"12,805"
3888,3,1/1/2016,Aerial,"12,805"
2004,2,1/1/2016,Aerial,"12,805"
2002,3,1/1/2016,Aerial,"12,805"
3870,3,1/1/2016,Aerial,"12,805"
3887,3,1/1/2016,Aerial,"12,805"
3868,9,1/1/2016,Aerial,"12,805"
3889,3,1/1/2016,Aerial,"12,805"
1197,3,1/1/2016,Aerial,"12,805"
3890,4,1/1/2016,Aerial,"12,805"
1194,8606,1/1/2016,Aerial,"12,805"
3869,4,1/1/2016,Aerial,"12,805"
1997,3,1/1/2016,Aerial,"12,805"
1998,2,1/1/2016,Aerial,"12,805"
2072,5,1/1/2016,Aerial,"12,805"
3886,4,1/1/2016,Aerial,"12,805"
3898,3,1/1/2016,Aerial,"12,805"
2000,9,1/1/2016,Aerial,"12,805"
2001,2,1/1/2016,Aerial,"12,805"
2078,2,1/1/2016,Aerial,"12,805"
1999,9,1/1/2016,Aerial,"12,805"
3891,9,1/1/2016,Aerial,"12,805"
2079,5,1/1/2016,Aerial,"12,805"
7350,7672,2/1/2017,Dirt,"12,758"
7240,9,2/1/2017,Dirt,"12,758"
7238,10744,2/1/2017,Dirt,"12,758"
7330,7670,2/1/2017,Dirt,"12,758"
7237,9,2/1/2017,Dirt,"12,758"
7236,9,2/1/2017,Dirt,"12,758"
7241,9,2/1/2017,Dirt,"12,758"
7329,7669,2/1/2017,Dirt,"12,758"
7239,5,2/1/2017,Dirt,"12,758"
7332,1,2/1/2017,Dirt,"12,758"
18954,6,12/1/2017,Aerial,"12,746"
688,1,1/1/2016,Dirt,"12,744"
2250,1,1/1/2016,Dirt,"12,549"
8175,8606,3/1/2017,Dirt,"12,527"
8167,3,3/1/2017,Dirt,"12,527"
8176,9,3/1/2017,Dirt,"12,527"
8125,6877,3/1/2017,Dirt,"12,527"
8177,9,3/1/2017,Dirt,"12,527"
8168,3,3/1/2017,Dirt,"12,527"
6183,2,1/1/2016,Aerial,"12,471"
6188,1,1/1/2016,Aerial,"12,471"
6187,1,1/1/2016,Aerial,"12,471"
6181,1,1/1/2016,Aerial,"12,471"
6007,1,1/1/2016,Aerial,"12,471"
6006,2,1/1/2016,Aerial,"12,471"
6498,1,1/1/2016,Aerial,"12,471"
6497,1,1/1/2016,Aerial,"12,471"
6499,1,1/1/2016,Aerial,"12,471"
551,7669,1/1/2016,Aerial,"12,471"
6186,2,1/1/2016,Aerial,"12,471"
6005,1,1/1/2016,Aerial,"12,471"
6184,7669,1/1/2016,Aerial,"12,471"
6182,2,1/1/2016,Aerial,"12,471"
6004,2,1/1/2016,Aerial,"12,471"
6500,1,1/1/2016,Aerial,"12,471"
6185,2,1/1/2016,Aerial,"12,471"
1244,7669,1/1/2016,Dirt,"12,415"
4032,7670,1/1/2016,Dirt,"12,240"
4030,6877,1/1/2016,Dirt,"12,240"
4031,10744,1/1/2016,Dirt,"12,240"
3161,5,1/1/2016,Aerial,"12,009"
3157,5,1/1/2016,Aerial,"12,009"
3163,3,1/1/2016,Aerial,"12,009"
3164,3,1/1/2016,Aerial,"12,009"
3158,3,1/1/2016,Aerial,"12,009"
3159,5,1/1/2016,Aerial,"12,009"
3162,9,1/1/2016,Aerial,"12,009"
3160,3,1/1/2016,Aerial,"12,009"
3198,6,1/1/2016,Aerial,"12,009"
3287,6877,1/1/2016,Aerial,"12,009"
3285,6,1/1/2016,Aerial,"12,009"
2581,6,1/1/2016,Aerial,"12,009"
2575,6,1/1/2016,Aerial,"12,009"
2579,6877,1/1/2016,Aerial,"12,009"
2574,6,1/1/2016,Aerial,"12,009"
1894,1,1/1/2016,Aerial,"12,009"
2576,6,1/1/2016,Aerial,"12,009"
3284,6,1/1/2016,Aerial,"12,009"
2578,6877,1/1/2016,Aerial,"12,009"
1251,9,1/1/2016,Dirt,"11,984"
744,9,1/1/2016,Dirt,"11,984"
6220,9,1/1/2016,Aerial,"11,952"
6197,9,1/1/2016,Aerial,"11,952"
6218,5,1/1/2016,Aerial,"11,952"
6198,7329,1/1/2016,Aerial,"11,952"
6222,9,1/1/2016,Aerial,"11,952"
6219,5,1/1/2016,Aerial,"11,952"
6221,5,1/1/2016,Aerial,"11,952"
6223,9,1/1/2016,Aerial,"11,952"
5874,9,1/1/2016,Aerial,"11,952"
6217,9,1/1/2016,Aerial,"11,952"
4656,2,1/1/2016,Dirt,"11,880"
4676,9,1/1/2016,Aerial,"11,693"
4674,5,1/1/2016,Aerial,"11,693"
4675,9,1/1/2016,Aerial,"11,693"
4677,5,1/1/2016,Aerial,"11,693"
9171,7670,5/1/2017,Dirt,"11,484"
9178,9,5/1/2017,Dirt,"11,484"
9181,9,5/1/2017,Dirt,"11,484"
9179,9,5/1/2017,Dirt,"11,484"
9177,9,5/1/2017,Dirt,"11,484"
16654,10744,10/1/2017,Dirt,"11,483"
16652,6,10/1/2017,Dirt,"11,483"
3286,6,1/1/2016,Aerial,"11,330"
3288,9,1/1/2016,Aerial,"11,330"
672,3,1/1/2016,Aerial,"11,088"
18114,9,12/1/2017,Dirt,"11,016"
18259,9,12/1/2017,Dirt,"11,016"
18101,9,12/1/2017,Dirt,"11,016"
18111,9,12/1/2017,Dirt,"11,016"
18192,9,12/1/2017,Dirt,"11,016"
18257,9,12/1/2017,Dirt,"11,016"
18107,9,12/1/2017,Dirt,"11,016"
18258,8606,12/1/2017,Dirt,"11,016"
17760,9,12/1/2017,Dirt,"10,800"
17889,9,12/1/2017,Dirt,"10,800"
16106,9,10/1/2017,Dirt,"10,800"
17759,9,12/1/2017,Dirt,"10,800"
16102,9,10/1/2017,Dirt,"10,800"
15990,8606,10/1/2017,Dirt,"10,800"
15988,8606,10/1/2017,Dirt,"10,800"
17439,8606,11/1/2017,Dirt,"10,800"
15987,9,10/1/2017,Dirt,"10,800"
17887,9,12/1/2017,Dirt,"10,800"
15992,9,10/1/2017,Dirt,"10,800"
17758,9,12/1/2017,Dirt,"10,800"
17757,9,12/1/2017,Dirt,"10,800"
17440,9,11/1/2017,Dirt,"10,800"
17890,9,12/1/2017,Dirt,"10,800"
17888,9,12/1/2017,Dirt,"10,800"
17438,9,11/1/2017,Dirt,"10,800"
6097,9,1/1/2016,Dirt,"10,800"
16176,9,10/1/2017,Dirt,"10,800"
15991,9,10/1/2017,Dirt,"10,800"
17217,9,11/1/2017,Dirt,"10,800"
6096,9,1/1/2016,Dirt,"10,800"
1264,5,1/1/2016,Aerial,"10,561"
16594,2,11/1/2017,Dirt,"10,510"
1332,1,1/1/2016,Dirt,"10,378"
1189,9,1/1/2016,Aerial,"10,222"
1182,3,1/1/2016,Aerial,"10,222"
6953,4,1/1/2017,Aerial,"10,112"
7464,5,2/1/2017,Aerial,"10,112"
6950,4,1/1/2017,Aerial,"10,112"
6955,4,1/1/2017,Aerial,"10,112"
7463,5,2/1/2017,Aerial,"10,112"
6956,4,1/1/2017,Aerial,"10,112"
7465,5,2/1/2017,Aerial,"10,112"
6948,4,1/1/2017,Aerial,"10,112"
6957,4,1/1/2017,Aerial,"10,112"
6949,4,1/1/2017,Aerial,"10,112"
6954,4,1/1/2017,Aerial,"10,112"
7462,5,2/1/2017,Aerial,"10,112"
6951,4,1/1/2017,Aerial,"10,112"
7467,5,2/1/2017,Aerial,"10,112"
7466,5,2/1/2017,Aerial,"10,112"
6952,4,1/1/2017,Aerial,"10,112"
7461,5,2/1/2017,Aerial,"10,112"
7460,5,2/1/2017,Aerial,"10,112"
7961,7329,3/1/2017,Aerial,"10,112"
7960,6877,3/1/2017,Aerial,"10,112"
8235,6877,3/1/2017,Aerial,"10,112"
9232,9,5/1/2017,Aerial,"10,112"
7968,6,3/1/2017,Aerial,"10,112"
9224,9,5/1/2017,Aerial,"10,112"
8236,6,3/1/2017,Aerial,"10,112"
8333,2,3/1/2017,Aerial,"10,112"
8332,1,3/1/2017,Aerial,"10,112"
9231,9,5/1/2017,Aerial,"10,112"
8653,6,3/1/2017,Aerial,"10,112"
7959,6,3/1/2017,Aerial,"10,112"
8234,3,3/1/2017,Aerial,"10,112"
8334,2,3/1/2017,Aerial,"10,112"
8238,3,3/1/2017,Aerial,"10,112"
8336,2,3/1/2017,Aerial,"10,112"
9226,9,5/1/2017,Aerial,"10,112"
8229,6877,3/1/2017,Aerial,"10,112"
8233,6,3/1/2017,Aerial,"10,112"
8335,1,3/1/2017,Aerial,"10,112"
8645,4,3/1/2017,Aerial,"10,112"
8451,1,3/1/2017,Aerial,"10,112"
7963,6877,3/1/2017,Aerial,"10,112"
8454,1,3/1/2017,Aerial,"10,112"
8452,7669,3/1/2017,Aerial,"10,112"
9230,9,5/1/2017,Aerial,"10,112"
8231,6877,3/1/2017,Aerial,"10,112"
7966,6877,3/1/2017,Aerial,"10,112"
8230,6,3/1/2017,Aerial,"10,112"
9229,5,5/1/2017,Aerial,"10,112"
8453,1,3/1/2017,Aerial,"10,112"
8237,6877,3/1/2017,Aerial,"10,112"
8232,6,3/1/2017,Aerial,"10,112"
7964,8633,3/1/2017,Aerial,"10,112"
7962,6,3/1/2017,Aerial,"10,112"
8455,1,3/1/2017,Aerial,"10,112"
7965,8,3/1/2017,Aerial,"10,112"
16290,6,10/1/2017,Aerial,"9,676"
16289,6,10/1/2017,Aerial,"9,676"
16287,6,10/1/2017,Aerial,"9,676"
685,7672,1/1/2016,Aerial,"9,631"
712,2,1/1/2016,Aerial,"9,631"
691,1,1/1/2016,Aerial,"9,631"
6002,2,1/1/2016,Aerial,"9,631"
646,1,1/1/2016,Aerial,"9,631"
684,2,1/1/2016,Aerial,"9,631"
6003,2,1/1/2016,Aerial,"9,631"
703,1,1/1/2016,Aerial,"9,631"
9607,9,5/1/2017,Aerial,"9,618"
9608,6,5/1/2017,Aerial,"9,618"
9605,6,5/1/2017,Aerial,"9,618"
9606,9,5/1/2017,Aerial,"9,618"
9609,6877,5/1/2017,Aerial,"9,618"
1303,10525,1/1/2016,Dirt,"9,540"
1487,1,1/1/2016,Dirt,"9,540"
1552,10525,1/1/2016,Dirt,"9,540"
1486,10525,1/1/2016,Dirt,"9,540"
1278,1,1/1/2016,Aerial,"9,452"
1287,1,1/1/2016,Aerial,"9,452"
16428,2,10/1/2017,Dirt,"9,413"
16394,9,10/1/2017,Dirt,"9,413"
16392,9,10/1/2017,Dirt,"9,413"
16393,9,10/1/2017,Dirt,"9,413"
5450,1,1/1/2016,Aerial,"9,274"
5453,2,1/1/2016,Aerial,"9,274"
2571,5,1/1/2016,Aerial,"9,274"
2567,6877,1/1/2016,Aerial,"9,274"
2564,5,1/1/2016,Aerial,"9,274"
1680,3,1/1/2016,Aerial,"9,274"
2569,3,1/1/2016,Aerial,"9,274"
5451,1,1/1/2016,Aerial,"9,274"
1889,2,1/1/2016,Aerial,"9,274"
1890,7669,1/1/2016,Aerial,"9,274"
2570,8,1/1/2016,Aerial,"9,274"
2572,3,1/1/2016,Aerial,"9,274"
2568,6877,1/1/2016,Aerial,"9,274"
1891,1,1/1/2016,Aerial,"9,274"
2565,6877,1/1/2016,Aerial,"9,274"
2573,3,1/1/2016,Aerial,"9,274"
2566,3,1/1/2016,Aerial,"9,274"
3147,5,1/1/2016,Aerial,"9,274"
3150,9,1/1/2016,Aerial,"9,274"
3145,5,1/1/2016,Aerial,"9,274"
3146,5,1/1/2016,Aerial,"9,274"
3154,9,1/1/2016,Aerial,"9,274"
3152,5,1/1/2016,Aerial,"9,274"
3149,5,1/1/2016,Aerial,"9,274"
3151,9,1/1/2016,Aerial,"9,274"
3153,5,1/1/2016,Aerial,"9,274"
3148,5,1/1/2016,Aerial,"9,274"
5693,8,1/1/2016,Aerial,"9,265"
5697,5,1/1/2016,Aerial,"9,265"
5695,8,1/1/2016,Aerial,"9,265"
5694,5,1/1/2016,Aerial,"9,265"
5696,9,1/1/2016,Aerial,"9,265"
1223,3,1/1/2016,Aerial,"9,258"
1221,1,1/1/2016,Aerial,"9,258"
1222,1,1/1/2016,Aerial,"9,258"
1996,3,1/1/2016,Aerial,"9,169"
2018,3,1/1/2016,Aerial,"9,169"
2024,3,1/1/2016,Aerial,"9,169"
2019,3,1/1/2016,Aerial,"9,169"
2021,3,1/1/2016,Aerial,"9,169"
2020,3,1/1/2016,Aerial,"9,169"
1991,3,1/1/2016,Aerial,"9,169"
1994,3,1/1/2016,Aerial,"9,169"
2025,3,1/1/2016,Aerial,"9,169"
1995,3,1/1/2016,Aerial,"9,169"
1988,3,1/1/2016,Aerial,"9,169"
1992,3,1/1/2016,Aerial,"9,169"
1989,3,1/1/2016,Aerial,"9,169"
1993,3,1/1/2016,Aerial,"9,169"
8056,9,3/1/2017,Dirt,"9,081"
8053,9,3/1/2017,Dirt,"9,081"
8054,9,3/1/2017,Dirt,"9,081"
8049,9,3/1/2017,Dirt,"9,081"
8045,9,3/1/2017,Dirt,"9,081"
8052,9,3/1/2017,Dirt,"9,081"
8051,9,3/1/2017,Dirt,"9,081"
8044,9,3/1/2017,Dirt,"9,081"
8046,9,3/1/2017,Dirt,"9,081"
8047,9,3/1/2017,Dirt,"9,081"
7802,9,2/1/2017,Dirt,"9,080"
7805,9,2/1/2017,Dirt,"9,080"
7804,9,2/1/2017,Dirt,"9,080"
7803,9,2/1/2017,Dirt,"9,080"
7806,9,2/1/2017,Dirt,"9,080"
7807,9,2/1/2017,Dirt,"9,080"
7808,9,3/1/2017,Dirt,"9,080"
7809,9,3/1/2017,Dirt,"9,080"
5728,9,1/1/2016,Dirt,"9,072"
5727,9,1/1/2016,Dirt,"9,072"
5953,9,1/1/2016,Dirt,"9,072"
5955,5,1/1/2016,Dirt,"9,072"
5919,9,1/1/2016,Dirt,"9,072"
5729,9,1/1/2016,Dirt,"9,072"
5954,9,1/1/2016,Dirt,"9,072"
5952,5,1/1/2016,Dirt,"9,072"
5920,9,1/1/2016,Dirt,"9,072"
5921,9,1/1/2016,Dirt,"9,072"
5918,9,1/1/2016,Dirt,"9,072"
3902,1,1/1/2016,Aerial,"9,029"
4205,9,1/1/2016,Aerial,"9,029"
4113,2,1/1/2016,Aerial,"9,029"
4630,3,1/1/2016,Aerial,"9,029"
4631,3,1/1/2016,Aerial,"9,029"
4207,5,1/1/2016,Aerial,"9,029"
3852,1,1/1/2016,Aerial,"9,029"
4208,9,1/1/2016,Aerial,"9,029"
4632,3,1/1/2016,Aerial,"9,029"
3901,3,1/1/2016,Aerial,"9,029"
4206,5,1/1/2016,Aerial,"9,029"
3850,1,1/1/2016,Aerial,"9,029"
873,3,1/1/2016,Aerial,"9,029"
1844,2,1/1/2016,Dirt,"9,000"
6359,5,1/1/2016,Aerial,"8,928"
6355,5,1/1/2016,Aerial,"8,928"
6350,9,1/1/2016,Aerial,"8,928"
6352,8606,1/1/2016,Aerial,"8,928"
6358,9,1/1/2016,Aerial,"8,928"
6356,5,1/1/2016,Aerial,"8,928"
6357,9,1/1/2016,Aerial,"8,928"
6349,9,1/1/2016,Aerial,"8,928"
6353,5,1/1/2016,Aerial,"8,928"
6354,5,1/1/2016,Aerial,"8,928"
7623,3,2/1/2017,Aerial,"8,865"
7511,7670,2/1/2017,Aerial,"8,865"
7625,3,2/1/2017,Aerial,"8,865"
7508,5,2/1/2017,Aerial,"8,865"
7515,7670,2/1/2017,Aerial,"8,865"
7620,3,2/1/2017,Aerial,"8,865"
7492,4,2/1/2017,Aerial,"8,865"
7516,9,2/1/2017,Aerial,"8,865"
7513,6,2/1/2017,Aerial,"8,865"
7624,3,2/1/2017,Aerial,"8,865"
7510,9,2/1/2017,Aerial,"8,865"
7711,3,2/1/2017,Aerial,"8,865"
7514,5,2/1/2017,Aerial,"8,865"
7509,9,2/1/2017,Aerial,"8,865"
7494,4,2/1/2017,Aerial,"8,865"
7539,6,2/1/2017,Aerial,"8,865"
7538,6,2/1/2017,Aerial,"8,865"
7491,4,2/1/2017,Aerial,"8,865"
7536,5,2/1/2017,Aerial,"8,865"
7537,6877,2/1/2017,Aerial,"8,865"
